|·█··················█····█····█·········█·█··················| 10cc67a9 0.636
CREATE INDEX IF NOT EXISTS CUSTOMER__C_ADDRESS__C_PHONE ON CUSTOMER(C_ADDRESS, C_PHONE);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


7536ba7a 25 True
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME ON PART(P_NAME);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


c0d66101 26 True
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_SIZE ON PART(P_NAME, P_SIZE);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


e4b547fa 27 False
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_SIZE ON PART(P_NAME, P_SIZE);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL__S_COMMENT ON SUPPLIER(S_ACCTBAL, S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


add4b752 28 True
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_MFGR__P_COMMENT ON PART(P_NAME, P_MFGR, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL ON SUPPLIER(S_ACCTBAL);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


eb657cd8 29 False
[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS REGION__R_COMMENT ON REGION(R_COMMENT);
CREATE INDEX IF NOT EXISTS PART__P_MFGR__P_BRAND__P_COMMENT ON PART(P_MFGR, P_BRAND, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL ON SUPPLIER(S_ACCTBAL);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


4c13ea8a 30 False
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_MFGR__P_COMMENT ON PART(P_NAME, P_MFGR, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL ON SUPPLIER(S_ACCTBAL);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


68dba37e 31 False
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_SIZE ON PART(P_NAME, P_SIZE);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL__S_COMMENT ON SUPPLIER(S_ACCTBAL, S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


e38a6ca2 32 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_BRAND__P_CONTAINER ON PART(P_BRAND, P_CONTAINER);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


1ea33b4d 33 False
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_COMMENT ON PART(P_NAME, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL ON SUPPLIER(S_ACCTBAL);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS CUSTOMER__C_NAME ON CUSTOMER(C_NAME);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


82ef8fbe 34 False
[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_PARTKEY__P_NAME__P_COMMENT ON PART(P_PARTKEY, P_NAME, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_ACCTBAL ON SUPPLIER(S_ACCTBAL);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS__O_SHIPPRIORITY ON ORDERS(O_ORDERSTATUS, O_SHIPPRIORITY);


2add03c2 35 False
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_NAME__P_MFGR__P_COMMENT ON PART(P_NAME, P_MFGR, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_PHONE__S_ACCTBAL__S_COMMENT ON SUPPLIER(S_PHONE, S_ACCTBAL, S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


39a43852 36 False
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_BRAND__P_CONTAINER ON PART(P_BRAND, P_CONTAINER);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


df645dc1 37 True
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_BRAND__P_CONTAINER ON PART(P_BRAND, P_CONTAINER);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


eed35f7f 38 False
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_BRAND__P_CONTAINER__P_COMMENT ON PART(P_BRAND, P_CONTAINER, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


121a3e58 39 False
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_BRAND__P_CONTAINER ON PART(P_BRAND, P_CONTAINER);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


eb0bc405 40 False
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS NATION__N_COMMENT ON NATION(N_COMMENT);
CREATE INDEX IF NOT EXISTS PART__P_BRAND__P_CONTAINER__P_COMMENT ON PART(P_BRAND, P_CONTAINER, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


7027c457 41 False
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS NATION__N_COMMENT ON NATION(N_COMMENT);
CREATE INDEX IF NOT EXISTS PART__P_BRAND__P_CONTAINER__P_COMMENT ON PART(P_BRAND, P_CONTAINER, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS PARTSUPP__PS_PARTKEY ON PARTSUPP(PS_PARTKEY);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


199881a9 42 False
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS PART__P_BRAND__P_CONTAINER__P_COMMENT ON PART(P_BRAND, P_CONTAINER, P_COMMENT);
CREATE INDEX IF NOT EXISTS SUPPLIER__S_COMMENT ON SUPPLIER(S_COMMENT);
CREATE INDEX IF NOT EXISTS ORDERS__O_ORDERSTATUS ON ORDERS(O_ORDERSTATUS);


2a685680 43 True
[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
CREATE INDEX IF NOT EXISTS NATION__N_COMMENT ON NATION(N_COMMENT);
CREATE INDEX IF NOT EXISTS PART__P_PARTKEY__P_BRAND__P_CONTAINER__P_COMMENT ON PART(P_PARTKEY, P_BRAND, P_CONTAINER, P_COMMENT);
